ip_address,device_id,otp_delay,geo_distance,login_time,attempt_count,browser_info,is_new_ip,past_failures,network_type
95.81.102.88,dev_158,5,12380.98,01:05,1,Opera,True,1,WiFi
90.145.38.226,dev_226,19,3875.74,04:20,5,Opera,True,0,VPN
197.160.98.27,dev_270,45,14354.52,15:35,5,Firefox,True,0,WiFi
65.199.216.226,dev_61,67,8572.21,01:29,4,Chrome,False,3,WiFi
158.44.85.147,dev_44,37,1526.82,22:54,6,Chrome,True,0,WiFi
250.3.27.48,dev_168,54,1489.44,06:12,1,Edge,False,0,Mobile
132.182.187.177,dev_53,86,12529.58,18:22,5,Firefox,False,5,Mobile
66.189.228.251,dev_200,55,9367.33,15:51,2,Opera,False,3,Mobile
23.7.198.96,dev_175,79,11652.02,08:17,4,Chrome,True,4,WiFi
243.57.77.218,dev_289,62,9141.2,05:09,3,Chrome,False,4,Ethernet
70.231.255.8,dev_122,52,4207.25,09:07,3,Edge,False,1,Ethernet
66.144.36.227,dev_51,62,7669.97,05:52,5,Edge,False,0,Mobile
248.22.104.109,dev_22,68,14812.02,00:14,4,Edge,True,3,Ethernet
122.212.236.192,dev_251,78,670.36,04:04,3,Chrome,True,2,Mobile
158.176.208.107,dev_9,3,12320.33,20:53,3,Chrome,False,1,Ethernet
185.238.56.100,dev_232,11,4823.13,06:43,2,Chrome,False,4,WiFi
60.9.227.138,dev_245,44,13922.13,01:03,5,Safari,True,5,Ethernet
46.225.202.52,dev_13,43,5128.41,16:27,3,Edge,False,1,Ethernet
132.125.98.249,dev_136,10,5169.59,00:06,2,Safari,True,1,VPN
91.15.241.88,dev_105,78,1280.08,19:57,4,Safari,False,0,VPN
243.95.157.139,dev_111,51,9897.53,21:39,5,Safari,True,2,Mobile
184.138.98.207,dev_87,17,11643.76,22:34,5,Chrome,True,4,Ethernet
138.5.243.122,dev_7,11,11522.86,14:56,1,Firefox,True,1,Mobile
150.2.7.90,dev_183,5,1558.63,09:06,1,Firefox,True,2,WiFi
141.224.89.41,dev_239,8,10147.19,15:39,5,Opera,True,1,Ethernet
110.233.5.6,dev_78,53,11506.63,18:15,1,Edge,True,3,Mobile
53.176.181.201,dev_243,70,8142.26,00:02,5,Chrome,True,5,WiFi
22.138.211.0,dev_288,38,12074.77,17:47,5,Opera,True,1,VPN
239.255.133.21,dev_87,71,7175.89,06:42,5,Edge,True,1,Mobile
25.209.48.120,dev_108,66,8873.37,08:21,1,Edge,True,3,WiFi
168.127.58.217,dev_7,83,11272.44,23:18,3,Firefox,True,3,Mobile
167.67.145.216,dev_240,45,9967.2,06:42,6,Edge,False,5,VPN
205.217.135.29,dev_257,72,7193.45,22:49,3,Chrome,False,0,Mobile
101.251.24.61,dev_78,67,5948.73,18:07,4,Safari,False,0,Ethernet
208.13.137.159,dev_37,66,5467.58,22:57,1,Firefox,False,5,VPN
162.110.79.99,dev_126,85,14778.65,18:02,5,Safari,True,0,Ethernet
94.115.182.182,dev_90,19,8051.07,05:11,6,Chrome,False,3,Ethernet
237.232.91.28,dev_223,82,13210.39,22:34,6,Firefox,True,0,Mobile
162.54.234.123,dev_189,64,2575.08,16:01,4,Chrome,False,3,WiFi
33.38.33.221,dev_42,76,12187.28,12:58,3,Chrome,False,3,WiFi
186.92.214.63,dev_199,5,10039.94,03:42,3,Safari,True,2,WiFi
161.47.29.208,dev_139,71,2898.78,08:11,5,Opera,True,0,Ethernet
49.104.147.146,dev_19,63,2224.34,09:52,5,Firefox,True,4,Mobile
38.153.76.9,dev_87,69,14217.67,18:34,1,Safari,True,4,VPN
63.205.128.39,dev_270,4,10979.28,18:44,6,Chrome,True,2,WiFi
166.125.164.22,dev_4,22,2252.34,09:53,5,Chrome,False,5,Ethernet
58.99.190.107,dev_49,59,3501.93,01:12,1,Chrome,False,5,WiFi
45.99.215.95,dev_135,59,37.77,05:39,2,Edge,False,0,VPN
243.4.110.202,dev_143,58,299.42,23:35,2,Chrome,True,4,Ethernet
43.125.166.1,dev_218,26,11376.71,05:07,1,Edge,False,0,Mobile
215.208.80.3,dev_37,72,13599.45,06:17,2,Chrome,False,4,VPN
160.198.219.44,dev_274,57,13670.22,20:52,5,Safari,True,2,Mobile
44.60.28.56,dev_69,19,9861.35,22:26,5,Edge,False,1,Mobile
224.143.165.38,dev_15,35,14339.9,00:25,1,Chrome,False,2,WiFi
20.177.216.26,dev_15,51,7651.16,18:51,2,Firefox,False,1,Mobile
129.253.231.218,dev_42,78,9316.02,12:42,3,Chrome,False,1,WiFi
154.50.204.66,dev_86,51,8133.77,14:28,1,Safari,False,0,VPN
69.108.109.188,dev_4,5,4855.01,16:31,6,Safari,False,3,Ethernet
136.10.61.209,dev_22,54,1633.29,05:40,4,Chrome,False,1,VPN
164.64.245.4,dev_173,49,3870.28,01:21,1,Chrome,True,2,Mobile
39.84.79.241,dev_124,17,7482.48,09:46,6,Opera,True,2,Ethernet
249.142.217.161,dev_113,21,4446.77,13:37,2,Firefox,True,4,Ethernet
100.14.118.202,dev_287,87,6129.29,18:03,1,Edge,False,5,Ethernet
14.98.247.174,dev_286,10,2342.92,02:27,4,Firefox,True,3,VPN
57.253.192.80,dev_82,39,11242.16,03:40,2,Edge,True,5,VPN
63.41.243.127,dev_243,53,14869.67,11:05,6,Chrome,False,1,VPN
193.231.124.136,dev_217,18,559.89,03:10,5,Chrome,False,5,WiFi
205.143.5.239,dev_201,31,10068.44,23:05,5,Firefox,True,3,Ethernet
78.233.142.24,dev_126,47,274.99,02:21,5,Safari,False,1,VPN
117.48.37.252,dev_256,77,267.6,21:50,6,Chrome,True,4,VPN
53.161.0.241,dev_68,49,3695.98,07:10,1,Firefox,True,1,VPN
43.71.57.127,dev_238,78,1864.63,03:29,3,Safari,True,1,VPN
222.225.232.78,dev_104,79,5795.04,23:34,5,Opera,False,0,WiFi
132.26.153.209,dev_279,4,3062.49,10:24,3,Opera,False,4,Mobile
16.151.182.2,dev_262,4,1145.19,22:22,3,Safari,False,1,Mobile
62.85.4.3,dev_156,35,10661.67,17:53,2,Edge,False,3,WiFi
61.40.109.234,dev_91,20,7957.29,18:32,1,Opera,False,2,Ethernet
186.190.9.128,dev_163,39,12319.57,22:03,2,Safari,True,5,WiFi
188.238.189.155,dev_190,6,8125.49,16:16,3,Chrome,False,1,Mobile
29.44.28.215,dev_248,52,8907.2,12:53,5,Edge,False,1,Mobile
70.239.140.87,dev_260,10,5070.28,18:35,4,Firefox,True,3,Ethernet
163.134.128.192,dev_157,27,5977.84,09:42,3,Opera,True,3,WiFi
107.235.119.92,dev_109,7,12296.83,08:31,1,Safari,True,0,Mobile
63.19.12.26,dev_286,26,4550.13,12:10,4,Safari,False,0,Ethernet
90.121.82.55,dev_154,28,4266.98,06:09,2,Edge,False,4,WiFi
192.69.139.0,dev_220,80,10330.75,05:30,5,Firefox,True,3,Mobile
236.253.211.92,dev_45,40,7228.19,10:29,1,Firefox,False,0,VPN
49.171.40.119,dev_241,15,145.22,02:10,6,Chrome,False,4,WiFi
168.160.115.162,dev_177,1,12257.22,03:55,3,Safari,False,3,Ethernet
119.113.39.140,dev_142,53,12712.08,18:25,4,Firefox,False,3,WiFi
75.48.123.7,dev_287,22,8594.25,01:58,2,Edge,False,2,VPN
189.205.62.118,dev_68,35,14375.59,23:59,6,Safari,False,4,VPN
80.170.167.111,dev_99,7,2175.73,11:49,5,Firefox,True,1,Ethernet
119.116.214.181,dev_122,80,6041.81,18:32,4,Safari,False,4,WiFi
211.216.6.237,dev_59,74,10702.68,02:32,5,Chrome,True,1,WiFi
224.207.69.183,dev_85,51,1966.35,11:28,4,Edge,False,2,VPN
44.234.149.45,dev_164,16,6620.36,17:39,5,Safari,False,2,Ethernet
227.41.43.115,dev_8,22,13809.81,06:11,6,Firefox,False,3,WiFi
105.250.139.139,dev_149,57,6798.64,17:10,1,Firefox,False,3,Mobile
123.236.210.191,dev_285,82,13754.82,15:12,5,Safari,True,1,VPN
252.237.166.250,dev_299,63,6673.78,12:18,6,Opera,False,1,VPN
20.184.96.104,dev_76,72,12326.79,04:36,4,Firefox,True,4,VPN
140.179.92.242,dev_279,20,652.81,00:21,5,Chrome,True,3,Ethernet
218.69.44.72,dev_45,39,7566.45,22:34,5,Firefox,False,4,Mobile
195.211.96.71,dev_128,71,13451.59,03:56,2,Chrome,False,4,Ethernet
102.232.130.106,dev_172,44,3718.14,12:41,3,Safari,False,5,Mobile
30.21.44.193,dev_12,49,2583.88,11:17,5,Opera,True,0,Ethernet
106.235.218.111,dev_151,64,11947.86,19:35,1,Chrome,True,2,Ethernet
92.148.175.206,dev_153,6,2262.5,14:47,4,Edge,False,3,WiFi
230.186.23.63,dev_252,33,9639.75,14:10,3,Safari,False,3,Ethernet
196.153.15.58,dev_282,6,6091.59,20:39,4,Edge,False,3,Ethernet
16.66.246.210,dev_76,42,2050.16,20:49,1,Firefox,False,5,Ethernet
147.228.52.171,dev_266,64,12002.46,04:49,4,Safari,False,1,Mobile
60.15.21.182,dev_69,72,894.31,06:00,4,Opera,False,4,VPN
40.164.250.55,dev_43,41,10493.21,13:18,3,Firefox,False,0,Mobile
214.125.56.158,dev_125,3,10678.34,01:53,4,Safari,False,2,Ethernet
116.19.229.2,dev_101,23,12507.86,05:24,2,Edge,True,5,WiFi
18.232.213.222,dev_178,49,7889.92,17:00,1,Safari,False,5,Ethernet
248.220.14.71,dev_87,80,9334.26,20:49,4,Safari,False,5,VPN
59.13.102.17,dev_121,72,13145.72,09:08,5,Opera,False,2,VPN
171.72.25.173,dev_122,87,524.5,13:57,1,Edge,False,5,WiFi
132.156.59.199,dev_132,66,3718.13,12:37,2,Firefox,False,0,VPN
109.145.200.150,dev_129,20,7555.08,01:21,4,Safari,True,0,Mobile
165.12.92.57,dev_19,76,6888.03,22:04,4,Firefox,True,2,WiFi
97.133.224.66,dev_168,25,3165.24,03:19,6,Firefox,False,5,WiFi
107.26.85.221,dev_262,68,7804.34,13:44,3,Opera,False,3,Mobile
120.54.11.189,dev_155,68,4688.29,00:43,1,Firefox,True,3,Ethernet
103.110.191.212,dev_140,35,2738.43,15:41,5,Safari,False,1,WiFi
178.184.122.135,dev_152,13,2729.2,08:07,6,Chrome,True,4,Mobile
139.14.187.132,dev_51,47,1563.67,18:46,5,Firefox,True,5,WiFi
77.230.151.43,dev_44,81,3471.02,20:33,2,Opera,True,5,VPN
171.106.108.133,dev_156,90,4999.77,08:32,6,Firefox,False,3,VPN
68.139.13.196,dev_95,34,9966.67,08:46,2,Opera,True,2,Ethernet
146.195.70.79,dev_85,73,3433.02,01:55,5,Safari,True,0,VPN
249.110.213.168,dev_16,83,3233.85,22:26,6,Edge,False,3,VPN
134.35.216.162,dev_290,87,3295.77,09:50,3,Chrome,False,4,WiFi
229.136.162.186,dev_260,65,10427.66,23:06,5,Firefox,True,1,VPN
202.100.130.164,dev_196,22,3400.24,19:17,5,Firefox,False,3,VPN
254.62.9.195,dev_251,38,6105.95,06:23,1,Opera,False,4,VPN
121.142.17.10,dev_94,43,2232.86,23:01,5,Firefox,True,4,Ethernet
176.239.27.71,dev_269,47,356.23,19:22,6,Firefox,False,2,Mobile
56.154.26.178,dev_12,78,12811.96,01:56,4,Opera,True,3,Ethernet
224.136.194.85,dev_187,21,6138.25,01:16,3,Edge,True,3,Mobile
243.228.226.216,dev_172,31,5188.77,06:50,6,Chrome,False,2,Mobile
142.57.76.89,dev_76,55,6017.45,05:53,6,Safari,False,4,Ethernet
31.239.196.212,dev_230,78,5660.41,09:38,3,Chrome,False,1,WiFi
249.180.40.53,dev_276,33,10887.93,10:47,3,Edge,True,2,Mobile
243.46.192.74,dev_218,63,7892.11,07:30,3,Edge,True,2,WiFi
87.30.123.125,dev_18,62,14578.64,14:05,5,Safari,True,5,WiFi
36.196.107.230,dev_123,28,3502.6,13:43,5,Firefox,True,0,Ethernet
103.251.197.98,dev_89,77,6195.78,17:49,6,Chrome,False,5,WiFi
47.85.53.169,dev_130,89,1790.07,18:18,6,Safari,False,0,VPN
117.31.105.224,dev_121,50,10830.45,07:16,6,Chrome,False,0,Mobile
80.242.193.173,dev_130,11,1962.71,16:08,1,Chrome,True,1,VPN
40.237.194.119,dev_178,83,9332.19,09:51,2,Chrome,False,1,Mobile
182.19.59.50,dev_223,83,10607.34,17:41,5,Opera,False,4,WiFi
225.42.69.238,dev_182,53,3123.08,18:55,1,Safari,False,5,VPN
84.5.138.238,dev_236,57,1323.42,01:19,6,Firefox,True,4,VPN
203.20.89.212,dev_48,24,8978.52,08:46,1,Safari,True,5,Ethernet
241.137.22.64,dev_136,16,3959.15,19:24,5,Opera,True,0,VPN
224.64.3.5,dev_188,49,6418.43,07:07,2,Edge,False,1,Mobile
82.180.89.136,dev_134,17,8909.76,23:54,1,Opera,True,1,Mobile
85.2.7.135,dev_137,78,14765.9,15:35,4,Firefox,True,0,Ethernet
134.82.91.196,dev_173,73,5719.61,20:39,1,Chrome,False,1,Ethernet
34.55.10.164,dev_293,62,4219.25,16:52,1,Chrome,True,2,WiFi
121.1.176.127,dev_213,63,2348.57,04:26,5,Safari,True,2,VPN
163.247.231.127,dev_11,14,252.26,02:07,5,Firefox,True,5,VPN
98.213.186.43,dev_124,18,6890.86,03:43,4,Edge,True,3,VPN
135.126.113.113,dev_264,17,13357.41,16:53,1,Opera,False,5,Mobile
107.168.199.253,dev_122,43,10091.27,23:54,4,Firefox,False,3,WiFi
248.106.201.49,dev_15,70,3491.97,13:33,4,Chrome,True,2,Ethernet
180.106.51.50,dev_211,48,10930.59,07:59,4,Safari,False,4,Ethernet
111.17.220.136,dev_20,26,8313.55,20:48,1,Safari,False,1,Mobile
62.205.152.166,dev_40,6,4552.48,08:51,3,Chrome,True,0,VPN
255.28.232.253,dev_254,22,14281.96,16:16,2,Opera,True,0,Mobile
61.70.110.8,dev_94,62,3983.25,04:20,4,Chrome,False,2,WiFi
202.233.42.112,dev_23,35,330.96,01:38,4,Chrome,True,3,WiFi
178.61.250.46,dev_199,72,2093.85,07:55,5,Firefox,False,0,Ethernet
204.125.2.165,dev_239,19,8324.47,20:03,2,Safari,True,3,WiFi
143.76.222.216,dev_96,32,686.69,21:05,5,Safari,False,3,Ethernet
248.235.57.152,dev_199,82,13008.37,06:22,3,Chrome,False,5,WiFi
125.101.63.232,dev_9,2,3293.1,16:52,4,Opera,False,3,Mobile
220.188.133.141,dev_12,25,2806.9,17:38,6,Opera,True,4,Mobile
141.184.145.59,dev_32,44,9891.29,13:53,4,Edge,True,2,Ethernet
139.239.247.49,dev_93,80,296.29,10:15,4,Safari,False,5,WiFi
164.137.153.235,dev_144,52,2864.62,15:16,2,Safari,True,5,Mobile
249.232.37.82,dev_22,48,6476.87,12:43,6,Chrome,True,5,WiFi
134.64.164.228,dev_80,47,12707.42,17:19,6,Opera,False,2,VPN
95.202.138.144,dev_233,71,11441.23,09:58,6,Edge,False,2,WiFi
39.134.4.9,dev_273,29,8641.28,03:16,3,Chrome,False,2,VPN
11.30.226.26,dev_99,41,13923.14,01:01,2,Firefox,False,2,VPN
59.99.154.59,dev_82,68,13557.39,04:52,4,Safari,True,3,Ethernet
194.236.62.189,dev_5,87,8001.94,22:46,3,Safari,True,3,Mobile
171.118.93.81,dev_211,15,8356.79,03:07,2,Firefox,True,2,VPN
187.85.108.105,dev_237,51,3652.47,06:59,3,Safari,True,1,WiFi
154.3.66.137,dev_242,31,3056.97,17:59,3,Safari,False,4,Mobile
171.163.106.238,dev_281,41,14519.59,05:39,3,Safari,True,5,Ethernet
240.52.189.80,dev_92,48,4459.84,11:14,2,Edge,True,1,WiFi
12.95.58.157,dev_196,50,2875.6,23:43,4,Edge,False,5,Ethernet
46.232.249.103,dev_81,25,1801.46,07:03,1,Firefox,False,0,Ethernet
117.244.194.24,dev_268,54,6240.83,15:41,2,Safari,False,0,Ethernet
164.88.7.202,dev_276,82,3087.77,09:03,4,Firefox,False,5,Mobile
149.112.75.32,dev_142,71,1098.37,22:36,3,Safari,False,2,Mobile
139.194.56.147,dev_274,67,13258.87,21:34,1,Safari,True,3,VPN
15.157.133.151,dev_65,87,9763.47,06:56,4,Firefox,False,4,VPN
236.113.7.21,dev_80,44,14293.52,21:15,1,Opera,False,1,WiFi
174.9.189.14,dev_63,35,12669.13,04:50,3,Firefox,False,1,Ethernet
113.182.164.152,dev_46,36,6467.71,12:11,5,Opera,False,2,WiFi
47.254.168.134,dev_225,60,8899.43,10:23,4,Chrome,True,3,WiFi
175.29.211.247,dev_94,51,7979.26,06:11,1,Chrome,True,2,Ethernet
150.38.35.62,dev_85,19,9900.94,05:01,5,Chrome,True,5,WiFi
85.227.72.213,dev_267,80,11393.88,15:09,6,Opera,False,2,Mobile
134.210.145.113,dev_189,24,13971.06,11:15,5,Edge,False,0,WiFi
15.94.114.191,dev_43,8,13151.49,08:04,2,Chrome,True,1,Ethernet
132.186.136.30,dev_180,69,12386.05,14:29,4,Edge,True,1,VPN
197.1.120.175,dev_260,77,8190.66,09:09,3,Chrome,True,4,Mobile
188.44.131.237,dev_36,40,2586.48,04:33,2,Edge,False,5,VPN
255.139.255.157,dev_10,19,8719.57,13:06,4,Edge,False,0,Ethernet
58.157.113.200,dev_270,83,2296.74,16:50,5,Chrome,True,2,Mobile
130.70.79.232,dev_138,75,1444.29,22:40,2,Safari,False,1,Mobile
63.30.218.56,dev_65,9,3203.83,17:32,3,Firefox,False,5,Mobile
189.231.181.229,dev_288,83,1821.75,09:16,3,Edge,False,5,Mobile
54.151.240.177,dev_81,23,11439.62,09:45,3,Chrome,False,5,Ethernet
168.215.124.14,dev_60,81,12432.29,09:16,3,Safari,True,5,WiFi
163.226.39.23,dev_123,16,2372.21,04:45,3,Chrome,True,0,Ethernet
236.196.16.240,dev_235,54,327.17,20:00,4,Edge,True,3,VPN
229.242.76.43,dev_190,67,7032.61,17:25,3,Safari,False,2,WiFi
192.133.55.172,dev_105,13,12741.19,19:59,5,Safari,True,2,Mobile
44.102.108.234,dev_101,90,9138.22,07:39,3,Safari,False,1,WiFi
218.179.8.115,dev_274,53,12059.08,16:06,3,Opera,True,1,WiFi
124.85.76.164,dev_56,11,221.64,13:35,6,Chrome,True,2,WiFi
152.145.219.134,dev_232,29,400.17,04:55,4,Firefox,False,4,VPN
217.110.98.146,dev_259,33,14262.9,10:31,5,Opera,True,1,WiFi
40.181.239.145,dev_177,53,9993.01,13:23,2,Chrome,False,1,WiFi
26.204.176.241,dev_55,23,10989.96,15:32,6,Chrome,False,0,VPN
56.147.34.143,dev_290,52,6647.77,14:52,3,Safari,False,3,WiFi
110.73.236.48,dev_60,12,7582.06,06:00,5,Firefox,True,3,WiFi
211.160.87.21,dev_47,13,13905.71,08:47,2,Safari,False,0,WiFi
148.223.142.107,dev_196,63,3186.85,03:20,1,Firefox,False,5,VPN
138.33.196.88,dev_133,86,13665.86,10:15,3,Chrome,True,4,WiFi
93.223.130.247,dev_161,35,9831.53,21:51,2,Opera,True,2,Mobile
44.16.97.162,dev_299,34,625.05,00:11,1,Safari,True,5,Ethernet
21.233.89.28,dev_53,44,718.55,05:03,1,Safari,True,2,Ethernet
72.81.12.48,dev_272,74,1597.66,09:52,6,Opera,True,4,WiFi
212.98.204.167,dev_55,23,14946.59,18:06,5,Firefox,False,2,Mobile
177.181.154.214,dev_212,9,13777.8,09:05,3,Safari,True,5,Mobile
61.145.35.120,dev_146,32,1233.2,20:38,6,Opera,True,0,VPN
77.188.92.126,dev_77,56,5394.82,05:26,2,Edge,False,5,Ethernet
121.14.142.196,dev_174,60,2485.64,14:12,3,Edge,False,4,Ethernet
123.153.193.3,dev_174,41,2811.48,06:56,6,Edge,False,5,VPN
58.162.106.204,dev_113,32,3757.42,12:52,6,Edge,False,3,Ethernet
106.212.133.7,dev_149,1,7421.73,01:08,2,Chrome,True,2,VPN
107.120.244.200,dev_142,45,2887.79,18:18,4,Edge,False,3,VPN
46.13.38.70,dev_73,54,2715.12,00:33,3,Safari,True,1,Mobile
62.169.108.194,dev_156,87,9685.01,22:47,1,Opera,False,0,WiFi
237.1.173.142,dev_254,16,5409.7,11:13,4,Firefox,True,0,WiFi
14.228.102.242,dev_164,36,14116.21,12:46,1,Firefox,False,3,VPN
203.30.223.184,dev_157,49,11698.46,17:32,5,Firefox,True,1,WiFi
215.124.109.76,dev_143,16,8182.47,01:10,6,Safari,True,0,WiFi
203.212.138.183,dev_276,69,9519.2,09:20,3,Edge,False,5,VPN
164.252.243.51,dev_260,31,14680.13,04:06,4,Safari,True,4,WiFi
43.15.51.226,dev_53,12,6105.82,04:45,2,Edge,True,3,WiFi
47.6.30.195,dev_27,44,5652.55,06:24,4,Edge,False,3,Ethernet
126.82.101.48,dev_148,46,2976.12,07:34,2,Opera,False,1,VPN
14.33.29.17,dev_37,47,14215.54,17:52,4,Opera,True,2,VPN
65.53.158.212,dev_254,50,8490.26,18:25,1,Chrome,False,1,Ethernet
151.161.116.243,dev_259,32,4643.61,01:54,6,Edge,False,3,Ethernet
253.193.106.118,dev_165,51,5734.11,14:43,6,Edge,False,0,Ethernet
77.61.106.34,dev_266,33,7870.68,09:51,5,Firefox,True,3,Mobile
101.12.140.150,dev_235,74,2900.04,20:15,4,Safari,False,5,Ethernet
26.18.181.76,dev_133,62,7779.49,07:37,4,Safari,False,1,Ethernet
114.170.33.127,dev_41,12,6041.44,08:51,1,Edge,True,1,VPN
237.203.19.30,dev_237,21,1890.23,19:17,5,Firefox,False,0,VPN
62.162.183.56,dev_157,5,11017.77,10:22,2,Safari,True,1,Ethernet
181.220.67.42,dev_72,84,6611.92,11:01,5,Safari,True,0,Mobile
137.69.128.37,dev_219,69,459.0,11:10,1,Safari,True,5,Ethernet
240.74.155.168,dev_211,85,2084.82,01:57,5,Safari,False,2,Mobile
38.194.87.25,dev_66,80,2019.13,00:04,1,Firefox,True,4,VPN
90.138.44.196,dev_58,47,7339.43,16:31,3,Opera,True,3,WiFi
73.213.204.93,dev_262,33,3428.04,17:16,3,Firefox,False,4,Mobile
84.11.123.1,dev_223,40,4970.57,14:20,2,Edge,False,5,Ethernet
44.183.73.151,dev_108,44,2715.57,08:17,2,Opera,True,0,WiFi
83.251.90.159,dev_198,80,7118.68,06:18,6,Opera,True,2,Ethernet
226.253.225.253,dev_21,76,8975.58,19:57,4,Firefox,True,5,Ethernet
178.23.84.138,dev_60,11,13569.61,10:57,4,Edge,False,0,WiFi
60.66.221.81,dev_277,33,9086.93,02:03,5,Firefox,True,5,Ethernet
227.87.238.94,dev_126,79,3647.28,09:30,4,Safari,True,2,Ethernet
72.230.121.44,dev_79,54,1934.05,11:40,6,Chrome,False,3,Mobile
80.59.13.141,dev_109,68,9195.62,07:11,6,Edge,False,2,VPN
218.77.51.167,dev_52,29,498.47,17:28,6,Chrome,True,3,Mobile
91.2.136.162,dev_292,6,9391.41,18:43,5,Edge,False,4,VPN
244.75.212.140,dev_191,68,9378.4,18:58,3,Opera,False,1,Mobile
158.53.227.14,dev_123,42,2515.58,02:46,2,Firefox,False,0,WiFi
85.161.32.8,dev_213,70,12589.0,08:01,3,Chrome,True,0,Ethernet
178.79.141.56,dev_52,26,13549.34,10:36,1,Chrome,False,2,WiFi
137.215.31.205,dev_9,39,11331.34,18:52,3,Firefox,False,4,Mobile
200.223.131.249,dev_18,55,12707.9,03:13,3,Edge,True,3,Ethernet
67.200.83.208,dev_69,61,11423.35,23:42,4,Edge,True,3,Mobile
146.70.42.185,dev_95,77,2817.48,23:51,6,Chrome,False,5,Ethernet
129.117.174.218,dev_24,14,11550.36,21:31,2,Chrome,False,1,WiFi
182.25.121.42,dev_174,53,12902.49,09:48,5,Edge,False,3,VPN
54.122.173.145,dev_247,64,5270.37,17:53,3,Opera,False,2,VPN
254.197.5.56,dev_117,13,7573.63,16:11,1,Safari,False,0,Ethernet
68.17.185.175,dev_72,18,11288.66,23:27,6,Safari,True,4,Ethernet
88.188.123.73,dev_111,47,12598.86,11:39,5,Edge,False,1,WiFi
165.32.193.10,dev_167,22,6390.07,07:33,2,Chrome,True,4,Ethernet
63.49.190.81,dev_229,16,2082.26,14:25,5,Chrome,True,5,Mobile
42.16.117.195,dev_182,76,8859.2,16:58,5,Edge,False,0,Mobile
159.65.206.51,dev_179,24,5727.72,19:08,5,Chrome,True,1,WiFi
87.146.223.145,dev_38,75,13120.71,07:11,2,Edge,False,3,Mobile
12.61.215.73,dev_262,55,2532.99,01:34,4,Safari,False,1,WiFi
198.91.187.236,dev_127,51,14130.03,14:42,5,Firefox,True,4,WiFi
215.111.140.67,dev_277,31,1320.57,15:00,6,Chrome,False,2,VPN
218.191.221.98,dev_204,88,10953.71,07:53,5,Safari,False,5,Ethernet
50.136.83.13,dev_84,10,7347.43,06:53,5,Firefox,False,1,Mobile
48.228.109.32,dev_113,8,13318.27,15:10,4,Edge,True,1,Mobile
246.56.203.121,dev_23,28,3443.98,22:10,4,Opera,False,2,Mobile
192.220.152.113,dev_108,1,5915.79,17:52,6,Edge,True,2,Ethernet
192.237.81.215,dev_38,21,11389.54,16:53,3,Firefox,True,3,Mobile
19.235.236.204,dev_169,57,4341.78,14:26,4,Opera,False,3,WiFi
251.198.76.37,dev_130,50,3829.42,10:45,1,Opera,False,5,VPN
130.224.26.19,dev_264,15,4980.77,18:36,6,Safari,True,0,Ethernet
215.32.53.254,dev_147,31,6173.08,09:17,1,Chrome,False,5,WiFi
203.9.160.180,dev_182,32,4501.78,23:52,4,Firefox,False,0,WiFi
236.213.144.101,dev_139,22,9976.88,08:44,2,Edge,True,1,Mobile
127.148.142.11,dev_154,82,826.02,20:54,2,Edge,False,4,VPN
78.66.152.53,dev_182,81,6951.71,03:21,4,Firefox,False,3,VPN
141.178.208.171,dev_163,84,6448.35,16:19,1,Chrome,True,5,WiFi
23.208.28.99,dev_215,4,8961.71,21:59,3,Opera,True,2,VPN
26.160.82.68,dev_171,29,1109.99,23:20,6,Edge,True,2,WiFi
225.25.208.78,dev_283,57,11015.28,13:10,6,Chrome,False,5,VPN
101.98.64.60,dev_116,19,14653.21,18:13,2,Edge,False,0,WiFi
166.85.123.169,dev_124,4,10171.15,09:36,3,Firefox,False,2,WiFi
209.50.178.167,dev_140,12,8434.95,22:30,1,Edge,True,2,WiFi
15.251.52.38,dev_222,80,12196.53,00:28,4,Safari,True,2,WiFi
86.90.34.147,dev_11,40,8599.16,12:58,3,Safari,True,0,Ethernet
97.141.16.34,dev_108,63,1127.73,10:34,2,Edge,True,0,Ethernet
252.89.7.16,dev_35,9,227.64,17:42,6,Opera,True,1,Ethernet
98.233.184.35,dev_69,44,10463.0,15:33,5,Opera,False,0,Ethernet
31.2.110.222,dev_77,44,12329.5,08:33,6,Firefox,True,4,WiFi
235.13.187.109,dev_44,81,13584.52,18:58,3,Opera,False,4,Mobile
156.134.244.98,dev_141,68,8793.35,20:28,1,Safari,True,2,Ethernet
150.140.81.142,dev_226,49,8820.52,09:48,1,Safari,True,5,WiFi
65.68.154.145,dev_189,61,12524.46,20:49,2,Opera,True,1,Ethernet
183.27.211.246,dev_227,7,13143.38,15:30,4,Firefox,False,4,Ethernet
115.252.100.187,dev_242,60,8185.43,02:14,4,Edge,False,1,WiFi
89.30.247.190,dev_241,23,8231.03,11:20,1,Opera,False,4,VPN
221.49.56.73,dev_59,6,11749.84,13:59,4,Opera,False,5,VPN
225.123.90.193,dev_63,42,3856.19,21:37,5,Safari,True,0,WiFi
31.21.132.198,dev_203,1,14081.18,07:21,3,Chrome,False,2,Ethernet
234.129.101.234,dev_197,37,12336.92,09:53,2,Edge,True,3,VPN
84.239.227.53,dev_262,13,13261.54,14:55,6,Opera,True,4,Mobile
172.246.30.203,dev_172,88,13978.06,07:53,6,Chrome,False,1,Ethernet
117.207.110.113,dev_109,59,2165.84,10:30,1,Edge,True,3,Mobile
